45.244377 6.006135 20.172288 0.000000 5.330270 0.663951
46.245876 2.774482 15.001104 0.000000 4.264802 1.218678
47.252034 7.451837 21.756296 0.000000 6.822807 0.332596
48.253814 5.262377 19.404638 0.000000 4.996233 0.505062
49.255079 2.254808 14.308883 0.000000 4.239679 1.201147
50.261476 5.524808 18.718666 0.000000 6.046798 0.402025
51.264229 7.013270 21.342839 0.000000 6.302899 0.274066
52.265736 4.909288 18.484640 0.000000 4.745915 1.201206
53.272786 4.494710 17.376912 0.000000 5.460890 0.695902
54.274665 6.973454 21.313697 0.000000 6.356510 0.294983
55.275863 5.087213 18.569367 0.000000 4.231244 1.274675
56.277090 1.693540 13.567110 0.000000 4.100956 1.200505
57.282837 6.644750 20.702964 0.000000 6.516322 0.491489
58.284492 6.622812 20.881180 0.000000 5.993986 0.358167
59.285660 2.662174 14.469827 0.000000 4.209150 1.291039
60.290330 3.463591 15.138013 0.000000 5.460111 0.831556
61.292356 6.981323 21.290604 0.000000 6.571144 0.262164
62.293627 5.320098 19.366884 0.000000 4.605963 1.295922
63.295108 2.567212 14.594337 0.000000 4.058762 1.203322
64.302209 6.963552 21.004805 0.000000 6.312884 0.375184
65.309446 7.076504 21.286230 0.000000 5.857891 0.180200
66.311144 4.421920 18.377136 0.000000 4.767935 0.857313
67.314968 5.543241 19.424333 0.000000 5.428582 1.194121
68.320984 7.035206 21.249224 0.000000 6.272810 0.256325
69.322926 6.887275 21.112002 0.000000 5.960045 0.329154
70.324164 2.562882 14.193060 0.000000 4.153945 1.389644
71.325627 2.429841 13.245789 0.000000 4.516114 1.211025
72.332939 7.289048 21.538008 0.000000 6.522831 0.291215
73.336083 6.653307 20.879240 0.000000 5.950256 0.251224
74.337516 2.111537 13.793727 0.000000 4.096699 1.338029
75.347850 3.595247 15.843415 0.000000 5.567043 0.947981
76.349872 6.547750 20.810475 0.000000 6.435885 0.406172
77.351074 3.208500 16.383671 0.000000 4.268124 1.285393
78.352400 2.212704 14.528238 0.000000 4.117801 1.193994
79.360700 2.993676 14.222574 0.000000 4.975942 0.904641
80.369813 7.061503 21.292093 0.000000 5.928335 0.224813
81.372219 7.071259 21.358161 0.000000 6.047143 0.226325
82.373622 2.778557 14.728389 0.000000 4.451457 1.267788
83.379579 6.830739 20.973953 0.000000 6.509138 0.458561
84.381373 5.704685 19.511991 0.000000 5.611880 0.451297
85.382643 2.648156 14.825150 0.000000 4.221537 1.212886
86.388350 4.189576 16.419189 0.000000 5.696524 0.744801
87.392513 7.008636 21.299017 0.000000 6.274768 0.274661
88.393995 3.805030 16.674675 0.000000 4.611284 1.206499
89.400357 4.454888 17.619757 0.000000 5.707750 1.025423
90.402389 6.965203 21.300076 0.000000 6.651966 0.300341
91.403729 4.143495 17.919421 0.000000 4.484072 1.248262
92.404923 1.879942 13.474131 0.000000 4.097875 1.196618
93.410170 5.784970 19.125769 0.000000 6.278307 0.922830
94.411804 6.784598 21.070869 0.000000 6.004105 0.341939
95.412962 3.524407 16.354612 0.000000 4.266163 1.330527
96.414595 3.070883 16.178111 0.000000 4.108739 1.224728
97.422283 7.256937 21.477988 0.000000 6.532299 0.406249
98.423944 6.937162 21.215401 0.000000 5.975289 0.275595
99.425447 2.694924 14.580091 0.000000 4.235029 1.298603
100.429403 4.970404 17.646411 0.000000 5.678662 0.676627
101.433756 7.030963 21.255663 0.000000 6.107842 0.246480
102.435438 4.112924 16.981705 0.000000 5.108716 0.793162
103.436846 2.096307 13.209915 0.000000 4.246325 1.207939
104.443789 7.376171 21.659676 0.000000 6.884892 0.585455
105.445531 5.633498 19.836053 0.000000 5.338723 0.695857
106.446689 2.795195 15.459256 0.000000 4.136019 1.199562
107.451636 4.329200 16.523939 0.000000 5.847325 0.885728
108.453453 6.981486 21.287051 0.000000 6.598987 0.296327
109.454642 4.214609 18.246585 0.000000 4.441649 1.267829
110.455949 3.226618 15.964973 0.000000 4.366242 1.197824
111.457516 0.792307 7.389954 0.000000 3.863315 1.208096
112.458821 0.744893 7.192245 0.000000 3.896283 1.201553
113.460235 0.756087 7.259022 0.000000 3.852874 1.184240
114.461678 0.734003 7.264710 0.000000 3.877660 1.213333
115.462904 0.790855 7.270534 0.000000 3.845794 1.170497
116.465747 0.755071 7.323586 0.000000 3.820438 1.260463
117.467141 0.794090 7.407322 0.000000 3.870078 1.168855
118.468520 0.856957 7.635573 0.000000 3.896040 1.211298
119.470558 0.803751 7.366259 0.000000 3.848648 1.186932
120.472039 0.768820 7.182737 0.000000 3.881915 1.207235
121.473395 0.733838 7.040518 0.000000 3.843665 1.188552
122.476104 0.748065 7.055623 0.000000 3.879748 1.236090
123.477717 0.784242 7.287227 0.000000 3.879409 1.209759
124.478945 0.754932 7.054538 0.000000 3.874027 1.122937
125.480124 1.067025 8.290458 0.000000 3.879444 1.201456
126.481710 0.726402 6.969507 0.000000 3.787587 1.277195
127.482915 0.744129 7.123085 0.000000 3.874726 1.137386
128.484208 0.696594 6.675939 0.000000 3.839229 1.223349
129.485761 0.783802 7.256827 0.000000 3.883099 1.230122
130.487048 0.791904 7.277713 0.000000 3.802906 1.163011
131.488265 0.806316 7.252359 0.000000 3.851438 1.182653
132.489676 1.003634 7.804416 0.000000 3.879794 1.216975
133.490938 0.669443 6.945398 0.000000 3.845428 1.238977
134.492125 1.046320 7.789263 0.000000 3.770793 1.121324
135.493767 0.698865 6.847795 0.000000 3.901309 1.260246
136.495017 0.702064 6.920701 0.000000 3.878437 1.146847
137.496555 2.505942 12.239019 0.000000 4.222174 1.206842
138.498274 1.019610 7.830640 0.000000 3.891687 1.188348
139.499603 0.850569 7.457603 0.000000 3.844043 1.179981
140.500905 0.721854 6.947787 0.000000 3.865527 1.194669
141.502438 0.795198 7.357556 0.000000 3.916207 1.221606
142.503692 0.858283 7.606047 0.000000 3.902836 1.179411
143.504937 0.878514 7.847103 0.000000 3.909135 1.228612
144.506466 1.054479 8.343246 0.000000 3.903105 1.196351
145.507686 0.750290 7.135948 0.000000 3.860464 1.175071
146.508925 1.127311 8.505681 0.000000 3.952912 1.202384
147.510420 0.692842 6.787705 0.000000 3.865376 1.171459
148.511830 0.762124 7.114648 0.000000 3.884537 1.206534
149.513063 0.849935 7.475020 0.000000 3.922044 1.196523
150.514789 0.814253 7.267166 0.000000 3.849481 1.209186
151.516043 0.808084 7.259024 0.000000 3.902150 1.191068
152.517297 1.073956 7.998562 0.000000 3.907988 1.199472
153.518813 0.857114 7.563972 0.000000 3.903399 1.208945
154.520066 0.815369 7.489274 0.000000 3.917699 1.194654
155.521356 1.035682 7.747543 0.000000 3.924853 1.200189
156.522803 0.744711 7.080697 0.000000 3.846317 1.216749
157.524033 0.709302 7.045366 0.000000 3.884169 1.176687
158.525282 0.955822 7.722974 0.000000 3.832630 1.199134
159.526671 0.858472 7.758861 0.000000 3.906591 1.206677
160.527926 1.029637 7.821178 0.000000 3.875446 1.199263
161.529163 0.777069 7.172098 0.000000 3.882847 1.202130
162.530734 0.822073 7.278955 0.000000 3.928490 1.222361
163.531945 0.751120 7.065219 0.000000 3.917954 1.154243
164.533147 0.712050 7.084914 0.000000 3.883166 1.197155
165.534739 0.767150 7.256680 0.000000 3.851077 1.244042
166.535935 0.884974 7.631636 0.000000 3.854719 1.160256
167.537188 1.103933 8.393719 0.000000 3.943347 1.201049
168.538680 0.733616 7.110332 0.000000 3.896682 1.212194
169.539932 0.802447 7.437678 0.000000 3.887710 1.189519
170.541151 0.781137 7.304376 0.000000 3.916125 1.179203
171.542721 0.725804 7.018126 0.000000 3.900371 1.249303
172.543938 0.788103 7.303992 0.000000 3.847216 1.140927
173.545174 0.769983 7.363534 0.000000 3.879178 1.198540
174.546645 0.762398 7.402212 0.000000 3.906043 1.244235
175.547939 0.763569 7.185131 0.000000 4.032670 1.183057
176.549162 0.714275 7.088102 0.000000 4.040423 1.173877
177.550675 0.737897 7.117725 0.000000 3.884382 1.229179
178.551946 0.837117 7.606345 0.000000 3.899082 1.189793
179.553166 0.770438 7.347588 0.000000 3.870065 1.196182
180.554809 0.765999 7.310331 0.000000 3.870685 1.260816
181.556107 0.795583 7.521289 0.000000 3.875387 1.178470
182.557502 0.740178 7.309109 0.000000 3.876215 1.203807
183.558886 0.829571 7.437811 0.000000 3.898444 1.196253
184.560228 0.787715 7.649052 0.000000 3.849098 1.192533
185.561585 0.931018 8.004975 0.000000 3.866000 1.204441
186.563066 0.761598 7.239370 0.000000 3.828680 1.211579
187.564387 0.840915 7.631704 0.000000 3.884624 1.191523
188.565670 0.781407 7.374266 0.000000 3.912064 1.188414
189.567161 0.912489 8.062245 0.000000 3.953213 1.213224
190.568460 0.846922 7.470611 0.000000 3.892587 1.190712
191.569687 1.126029 8.470397 0.000000 3.938725 1.193744
192.571130 0.701502 7.002713 0.000000 3.858629 1.216199
193.572549 0.674717 6.839857 0.000000 3.871109 1.194087
194.573879 0.727761 7.295685 0.000000 3.878036 1.193580
195.575507 0.779599 7.166084 0.000000 3.929364 1.230287
196.576818 0.782848 7.300045 0.000000 3.808529 1.173838
197.578068 0.722501 6.986719 0.000000 3.832749 1.193918
198.579604 0.689782 6.815597 0.000000 3.851506 1.243634
199.580898 0.718507 6.995557 0.000000 3.840977 1.167203
200.582191 0.729221 7.248850 0.000000 3.806281 1.194347
201.583675 0.803312 7.406856 0.000000 3.921625 1.208961
202.584909 0.854384 7.523949 0.000000 3.854207 1.194927
203.586205 0.860137 7.679835 0.000000 3.918490 1.198039
204.587666 0.745935 7.119742 0.000000 3.787253 1.212386
205.588926 0.749498 7.097624 0.000000 3.896183 1.190459
206.590117 0.698737 6.975349 0.000000 3.815706 1.181145
207.591720 0.739415 7.199108 0.000000 3.893661 1.266724
208.592961 0.690321 6.817285 0.000000 3.863446 1.116716
209.594143 0.738126 7.097750 0.000000 3.873305 1.197808
210.595838 0.698523 6.967865 0.000000 3.908323 1.294516
211.597223 0.805830 7.594660 0.000000 3.899887 1.159675
212.598578 0.726920 7.107556 0.000000 3.875546 1.198071
213.600017 0.817168 7.780553 0.000000 3.850828 1.204668
214.601199 0.743765 7.301184 0.000000 3.900937 1.172267
215.602488 0.842572 7.785680 0.000000 3.917756 1.217507
216.603929 0.796566 7.704276 0.000000 3.861547 1.208742
217.605158 0.784452 7.425749 0.000000 3.913510 1.165885
218.606525 0.748229 7.413891 0.000000 3.901329 1.237683
219.607949 1.834104 10.582875 0.000000 4.061980 1.199782
220.609209 0.724231 6.968531 0.000000 3.958316 1.170388
221.610483 0.694291 7.083763 0.000000 3.894833 1.218838
222.611964 0.766839 7.186546 0.000000 3.855877 1.214905
223.613210 0.750987 7.321673 0.000000 3.981261 1.170974
224.614555 0.689365 6.988145 0.000000 3.925964 1.239589
225.615936 0.759952 7.242120 0.000000 3.956572 1.192487
226.617151 0.749730 7.211223 0.000000 3.910683 1.174087
227.618476 0.762555 7.395887 0.000000 3.952893 1.227507
228.619940 0.772368 7.258311 0.000000 3.908463 1.212178
229.621269 0.814850 7.698127 0.000000 3.842991 1.216693
230.622653 0.731821 7.240086 0.000000 3.929711 1.176306
231.624155 0.774746 7.308421 0.000000 4.005718 1.201848
232.625480 0.744680 7.333666 0.000000 4.065551 1.190742
233.626829 0.796274 7.352402 0.000000 3.962611 1.192359
234.628438 0.750334 7.110385 0.000000 3.935851 1.240563
235.629824 0.761015 7.240789 0.000000 3.912638 1.185974
236.631153 0.744570 7.226252 0.000000 3.906064 1.170581
237.632739 0.819699 7.387378 0.000000 3.937709 1.247900
238.633946 0.811277 7.625073 0.000000 3.848854 1.167548
239.635218 0.738258 7.232271 0.000000 3.908161 1.195830
240.636674 0.755934 7.093035 0.000000 3.868330 1.248120
241.637894 0.765119 6.996637 0.000000 3.960973 1.169772
242.639224 0.761835 7.166601 0.000000 4.026399 1.223162
243.640643 0.865898 7.649515 0.000000 4.154002 1.212781
244.641910 0.749371 7.130279 0.000000 4.140887 1.180933
245.643218 1.379299 9.623704 0.000000 4.110164 1.199562
246.644826 0.760587 7.279096 0.000000 3.919204 1.246604
247.646216 0.782223 7.372580 0.000000 4.022043 1.172411
248.647701 1.079193 8.381415 0.000000 3.962713 1.210937
249.649143 0.652806 7.068434 0.000000 3.927731 1.200405
250.650695 0.646092 6.972471 0.000000 3.855467 1.200382
251.651925 0.618090 6.622988 0.000000 3.841786 1.163014
252.653503 0.730262 7.273541 0.000000 3.882012 1.255020
253.654826 0.731622 6.996390 0.000000 3.941532 1.190213
254.656212 0.728315 7.220888 0.000000 3.836266 1.183532
255.657772 0.764539 7.346709 0.000000 3.923704 1.233536
256.659147 0.694678 6.900226 0.000000 3.831036 1.158279
257.660523 0.666137 6.896348 0.000000 3.875572 1.209255
258.662010 0.712243 7.018540 0.000000 3.884300 1.205312
259.663437 0.744299 7.276010 0.000000 3.865288 1.194065
260.664772 0.712946 7.174200 0.000000 3.892600 1.197090
261.666243 0.694535 7.120202 0.000000 3.864432 1.219214
262.667711 0.707061 6.984679 0.000000 4.030749 1.216343
263.668953 1.270151 8.571097 0.000000 4.039828 1.194548
264.670427 0.731481 7.079135 0.000000 3.911685 1.212782
265.671662 0.716553 7.089709 0.000000 3.892288 1.196525
266.672941 0.699103 7.044517 0.000000 3.907203 1.206011
267.674345 0.769824 7.398182 0.000000 3.899646 1.228847
268.675718 0.665621 7.045565 0.000000 3.796942 1.188684
269.677053 0.730607 7.208820 0.000000 3.863784 1.183492
270.678692 0.734682 7.176898 0.000000 3.855467 1.240884
271.679925 0.673379 6.915834 0.000000 3.827784 1.153265
272.681264 0.757744 7.090131 0.000000 3.917789 1.214058
273.682710 0.694507 7.329093 0.000000 3.883925 1.221735
274.684048 0.776747 7.438762 0.000000 3.914486 1.181795
275.685384 0.690530 7.060012 0.000000 3.885099 1.211203
276.686924 0.739995 7.035261 0.000000 3.963561 1.209907
277.688187 0.685993 7.000924 0.000000 3.954707 1.160989
278.689594 0.772701 7.122822 0.000000 3.977924 1.250920
279.691025 0.712161 7.134656 0.000000 3.996386 1.205720
280.692354 0.743062 7.001895 0.000000 3.966043 1.190227
281.693800 0.655561 6.644841 0.000000 3.899650 1.216252
282.695471 0.714154 6.982185 0.000000 3.978034 1.233027
283.696825 0.780864 7.481935 0.000000 4.002210 1.160268
284.698201 0.787795 7.218963 0.000000 3.921544 1.191277
285.699693 0.850766 7.634514 0.000000 3.891868 1.210714
286.700934 0.695472 7.111125 0.000000 3.840937 1.182936
287.702107 0.738102 7.293919 0.000000 3.894190 1.199660
288.703729 0.743454 7.000867 0.000000 3.904251 1.210216
289.705073 0.795394 7.491808 0.000000 3.870454 1.194505
290.706355 0.784867 7.501522 0.000000 3.904662 1.200792
291.707798 0.785823 7.094864 0.000000 3.913557 1.202862
292.709058 0.771885 7.236169 0.000000 3.877470 1.195303
293.710358 0.841329 7.470710 0.000000 3.959559 1.200867
294.711842 0.770585 7.175768 0.000000 3.873387 1.204651
295.713147 0.840471 7.730252 0.000000 3.928634 1.197385
296.714478 0.803557 7.584737 0.000000 3.919648 1.200556
297.715960 0.814208 7.569152 0.000000 3.928947 1.199688
298.717186 0.885160 7.756282 0.000000 3.950722 1.197239
299.718466 0.737139 7.264659 0.000000 3.857917 1.207086
300.719910 0.850182 7.836385 0.000000 3.924783 1.202403
301.721255 0.894137 7.953887 0.000000 3.909613 1.197427
302.722570 0.710994 7.149167 0.000000 3.928062 1.200917
303.724003 0.837118 7.790899 0.000000 3.861106 1.201014
304.725214 0.809475 7.494448 0.000000 3.932539 1.190891
305.726500 0.932837 8.202740 0.000000 3.950700 1.203679
306.727939 2.974114 13.725792 0.000000 4.361034 1.200078
307.729132 0.690140 7.250978 0.000000 3.885333 1.178877
308.730533 0.618899 6.758415 0.000000 3.812393 1.233214
309.731917 0.755546 7.400052 0.000000 3.876547 1.231455
310.733266 0.801501 7.501295 0.000000 3.920355 1.157536
311.734579 0.709396 7.192674 0.000000 3.845278 1.198207
312.735929 0.751747 7.288423 0.000000 3.832198 1.189043
313.737196 0.908883 7.842588 0.000000 3.876116 1.193049
314.738481 0.665877 6.775291 0.000000 3.853524 1.217320
315.739924 0.706363 6.965168 0.000000 3.840877 1.221994
316.741186 0.767312 7.036637 0.000000 3.876593 1.158932
317.742482 0.659698 6.765569 0.000000 3.878046 1.217477
318.743922 0.657668 6.521843 0.000000 3.839884 1.200800
319.745167 0.719517 7.062496 0.000000 3.888408 1.181626
320.746500 0.746883 7.068276 0.000000 3.828530 1.240917
321.747896 0.690732 6.994569 0.000000 3.883449 1.188629
322.749167 0.755083 6.984485 0.000000 3.844448 1.178138
323.750527 0.636326 6.807210 0.000000 3.839307 1.254216
324.752014 0.740887 7.031810 0.000000 3.847459 1.169038
325.753251 0.674855 6.836194 0.000000 3.852108 1.177709
326.754588 0.706270 6.922629 0.000000 3.853582 1.238173
327.756086 0.795424 7.160934 0.000000 3.860382 1.211392
328.757442 0.696123 7.000623 0.000000 3.810415 1.176096
329.758690 0.680364 6.787398 0.000000 3.805432 1.183183
330.760423 0.706097 7.012612 0.000000 3.862584 1.252960
331.761700 0.743253 7.154194 0.000000 3.869509 1.172283
332.762978 0.729354 6.832684 0.000000 3.908899 1.186255
333.764461 0.764994 7.181733 0.000000 3.867053 1.217730
334.765813 0.760355 7.169155 0.000000 3.874751 1.199845
335.767220 0.644250 6.829334 0.000000 3.863582 1.195015
336.768675 1.492976 9.086954 0.000000 3.891007 1.217517
337.769960 0.776727 7.267089 0.000000 3.860792 1.174145
338.771310 0.709827 7.014579 0.000000 3.828100 1.261406
339.772824 0.724535 7.000815 0.000000 3.805579 1.198649
340.774162 0.737767 6.968017 0.000000 3.852222 1.163141
341.775462 0.759998 7.138059 0.000000 3.868597 1.208130
342.776897 0.811884 7.211956 0.000000 3.861585 1.192391
343.778174 0.750933 7.057074 0.000000 3.843496 1.182497
344.779599 0.740248 6.995326 0.000000 3.834090 1.233766
345.781012 0.760675 6.984349 0.000000 3.860909 1.208052
346.782305 0.718447 6.843384 0.000000 3.859557 1.180242
347.784693 0.718667 6.957446 0.000000 3.912715 1.197054
348.786220 0.770156 6.827847 0.000000 3.879437 1.218537
349.787565 0.735583 7.068220 0.000000 3.868575 1.194012
350.788908 0.724658 7.131383 0.000000 3.873871 1.192543
351.790292 0.794966 7.407749 0.000000 3.909416 1.200652
352.792263 0.954189 8.026279 0.000000 3.910795 1.186323
353.793639 0.802256 7.361223 0.000000 3.878970 1.242148
354.795206 0.733135 7.097704 0.000000 3.913774 1.195949
355.796591 0.686138 6.851259 0.000000 3.856171 1.188246
356.797895 0.685614 6.832672 0.000000 3.895173 1.190956
357.799348 0.773839 7.390690 0.000000 3.842394 1.256182
358.800740 0.778960 7.372549 0.000000 3.860958 1.179343
359.802063 0.662362 6.693430 0.000000 3.847129 1.185412
360.803700 0.707460 7.085021 0.000000 3.877152 1.246313
361.804927 0.720673 7.112749 0.000000 3.856703 1.150309
362.806205 0.708217 6.851855 0.000000 3.860804 1.189323
363.807732 1.015371 8.028664 0.000000 3.918394 1.244599
364.809030 0.627634 6.833096 0.000000 3.834927 1.160966
365.810449 1.297567 9.328239 0.000000 3.883725 1.204150
366.811937 0.608272 6.456061 0.000000 3.870568 1.217546
367.813317 4.002061 15.880140 0.000000 4.460352 1.206153
368.814843 1.026601 7.840924 0.000000 3.902278 1.194889
369.816465 1.900908 10.870750 0.000000 4.045105 1.200407
370.817815 0.730185 7.188797 0.000000 3.851597 1.157807
371.819027 0.709909 7.068565 0.000000 3.835119 1.183930
372.820464 0.769753 7.228108 0.000000 3.837656 1.211378
373.821694 0.692995 7.123699 0.000000 3.805241 1.185921
374.822924 0.855210 7.829176 0.000000 3.875802 1.197462
375.824460 0.772465 7.370546 0.000000 3.802387 1.214958
376.825811 0.756104 7.413095 0.000000 3.846960 1.175138
377.827047 0.828810 7.720362 0.000000 3.862063 1.180220
378.828515 0.654191 6.836385 0.000000 3.829370 1.214110
379.829835 0.795520 7.572782 0.000000 3.849441 1.201483
380.831139 0.688784 6.941952 0.000000 3.804823 1.200461
381.832740 0.743378 7.228448 0.000000 3.823773 1.236211
382.833970 0.686671 6.690303 0.000000 3.855000 1.125241
383.835190 0.737244 6.958536 0.000000 3.871894 1.200178
384.836697 0.774711 7.488074 0.000000 3.897889 1.248053
385.837929 0.686791 6.859011 0.000000 3.842601 1.169273
386.839194 0.789193 7.141495 0.000000 3.830071 1.205068
387.840738 0.711731 6.868759 0.000000 3.863374 1.229201
388.842821 0.691674 6.758474 0.000000 3.855007 1.175392
389.844106 0.713378 6.908724 0.000000 3.845507 1.200360
390.845798 0.710529 6.797093 0.000000 3.842558 1.257755
391.847032 0.769284 7.277474 0.000000 3.852226 1.146944
392.848265 0.730758 6.703358 0.000000 3.821643 1.179023
393.849677 0.710072 6.930309 0.000000 3.846833 1.227607
394.850939 0.709584 7.003811 0.000000 3.861978 1.190138
395.852118 0.798908 7.311721 0.000000 3.852711 1.177653
396.853662 0.678198 6.752818 0.000000 3.876004 1.322076
397.854900 0.762057 7.129374 0.000000 3.837550 1.143005
398.856171 0.713235 7.046814 0.000000 3.863620 1.186710
399.857682 0.909438 7.542938 0.000000 3.887055 1.212263
400.858902 0.756462 7.085106 0.000000 3.873143 1.168281
401.860146 0.765863 7.194421 0.000000 3.836918 1.199276
402.861708 0.736459 6.905259 0.000000 3.881936 1.241876
403.862908 0.846366 7.656950 0.000000 3.896341 1.155122
404.864210 0.836664 7.412560 0.000000 3.863698 1.219391
405.865679 0.742623 7.270464 0.000000 3.848503 1.211574
406.866925 0.735701 7.155542 0.000000 3.854312 1.185672
407.868216 0.767183 7.257082 0.000000 3.874256 1.197788
408.869709 0.725784 7.106286 0.000000 3.854017 1.222147
409.870944 0.876557 7.541820 0.000000 3.860239 1.183306
410.872192 0.671998 7.107203 0.000000 3.799167 1.186108
411.873688 0.758890 7.234096 0.000000 3.838541 1.261071
412.874943 0.746149 7.152385 0.000000 3.915207 1.141718
413.876152 0.731050 7.140051 0.000000 3.813582 1.185832
414.877642 0.685334 6.858920 0.000000 3.793633 1.250087
415.878912 0.798379 7.362902 0.000000 3.812373 1.180506
416.880249 0.675397 6.922128 0.000000 3.834215 1.203868
417.881662 0.797244 7.396515 0.000000 3.859033 1.209290
418.882938 0.796652 7.493322 0.000000 3.863585 1.197503
419.884131 0.791368 7.451727 0.000000 3.840221 1.175934
420.885709 0.764434 7.355048 0.000000 3.853265 1.249536
421.886925 0.692334 7.035069 0.000000 3.875246 1.211217
422.888199 0.709515 6.918159 0.000000 3.895977 1.136016
423.889718 1.128504 8.553368 0.000000 3.929151 1.226972
424.890923 0.648206 7.029341 0.000000 3.821689 1.146251
425.892248 0.673683 7.132044 0.000000 3.837490 1.212223
426.893678 0.612680 6.699480 0.000000 3.803886 1.212694
427.894888 0.735652 7.282174 0.000000 3.875316 1.189350
428.896194 0.673361 7.092620 0.000000 3.831635 1.202917
429.897683 0.847463 7.653491 0.000000 3.812149 1.237207
430.898922 0.708793 7.197548 0.000000 3.850438 1.147968
431.900112 0.857805 7.655106 0.000000 3.863551 1.180992
432.901671 0.720343 7.104601 0.000000 3.835116 1.275100
433.902935 0.700546 7.030878 0.000000 3.838654 1.156358
434.904154 0.700166 6.911497 0.000000 3.828707 1.197531
435.905652 0.710621 6.960581 0.000000 3.879945 1.216640
436.906889 0.740691 7.018600 0.000000 3.865168 1.183638
437.908137 0.878680 7.785938 0.000000 3.868829 1.200172
438.909735 0.659316 6.655837 0.000000 3.825490 1.252942
439.910932 0.785742 7.308757 0.000000 3.839536 1.150247
440.912192 0.717983 7.011871 0.000000 3.820229 1.200772
441.913732 0.697382 6.920724 0.000000 3.890585 1.248551
442.914944 0.800162 7.252257 0.000000 3.861530 1.131510
443.916169 0.711820 7.348542 0.000000 3.824920 1.196269
444.917662 0.772681 7.257993 0.000000 3.859655 1.233455
445.918964 0.766367 7.411173 0.000000 3.890275 1.194203
446.920152 0.717425 7.035465 0.000000 3.819285 1.173862
447.921738 0.823432 7.551256 0.000000 3.839553 1.246792
448.922937 0.687926 7.125810 0.000000 3.817368 1.132654
449.924167 0.750069 7.343415 0.000000 3.808594 1.197520
450.925843 0.742210 7.074812 0.000000 3.865500 1.272016
451.927171 0.810066 7.524828 0.000000 3.848527 1.172445
452.928465 0.696349 7.127070 0.000000 3.859813 1.198958
453.929933 0.826637 7.430270 0.000000 3.868254 1.203289
454.931101 0.744095 7.255503 0.000000 3.839357 1.166066
455.932417 0.773137 7.591587 0.000000 3.815520 1.218834
456.933866 0.736771 7.025130 0.000000 3.883625 1.229322
457.935202 0.765640 7.519738 0.000000 3.855063 1.171184
458.936635 0.751563 7.375813 0.000000 3.840504 1.215919
459.938153 0.784957 7.622693 0.000000 3.827504 1.205675
460.939479 0.737395 7.211598 0.000000 3.776547 1.227894
461.940877 0.734294 7.293758 0.000000 3.860524 1.167223
462.942469 0.719466 6.972345 0.000000 3.795670 1.249945
463.943817 1.074373 7.926418 0.000000 3.899513 1.193563
464.945066 0.770080 7.351352 0.000000 3.859468 1.193355
465.946589 0.708638 7.184508 0.000000 3.824497 1.232496
